c [1 , 9 , 0 , 4 , 3 , 6 , 7 , 5 , 8 , 10 , 11 , 2]
h [1 , 9 , 5 , 4 , 3 , 6 , 7 , 0 , 8 , 10 , 11 , 2]
l [1 , 9 , 5 , 4 , 3 , 6 , 7 , 2 , 8 , 10 , 11 , 0]
g [1 , 9 , 5 , 4 , 3 , 6 , 0 , 2 , 8 , 10 , 11 , 7]
b [1 , 0 , 5 , 4 , 3 , 6 , 9 , 2 , 8 , 10 , 11 , 7]
c [1 , 5 , 0 , 4 , 3 , 6 , 9 , 2 , 8 , 10 , 11 , 7]
g [1 , 5 , 9 , 4 , 3 , 6 , 0 , 2 , 8 , 10 , 11 , 7]
l [1 , 5 , 9 , 4 , 3 , 6 , 7 , 2 , 8 , 10 , 11 , 0]
h [1 , 5 , 9 , 4 , 3 , 6 , 7 , 0 , 8 , 10 , 11 , 2]
c [1 , 5 , 0 , 4 , 3 , 6 , 7 , 9 , 8 , 10 , 11 , 2]
b [1 , 0 , 5 , 4 , 3 , 6 , 7 , 9 , 8 , 10 , 11 , 2]
e [1 , 3 , 5 , 4 , 0 , 6 , 7 , 9 , 8 , 10 , 11 , 2]
i [1 , 3 , 5 , 4 , 8 , 6 , 7 , 9 , 0 , 10 , 11 , 2]
f [1 , 3 , 5 , 4 , 8 , 0 , 7 , 9 , 6 , 10 , 11 , 2]
e [1 , 3 , 5 , 4 , 0 , 8 , 7 , 9 , 6 , 10 , 11 , 2]
b [1 , 0 , 5 , 4 , 3 , 8 , 7 , 9 , 6 , 10 , 11 , 2]
f [1 , 8 , 5 , 4 , 3 , 0 , 7 , 9 , 6 , 10 , 11 , 2]
i [1 , 8 , 5 , 4 , 3 , 6 , 7 , 9 , 0 , 10 , 11 , 2]
e [1 , 8 , 5 , 4 , 0 , 6 , 7 , 9 , 3 , 10 , 11 , 2]
b [1 , 0 , 5 , 4 , 8 , 6 , 7 , 9 , 3 , 10 , 11 , 2]
c [1 , 5 , 0 , 4 , 8 , 6 , 7 , 9 , 3 , 10 , 11 , 2]
h [1 , 5 , 9 , 4 , 8 , 6 , 7 , 0 , 3 , 10 , 11 , 2]
g [1 , 5 , 9 , 4 , 8 , 6 , 0 , 7 , 3 , 10 , 11 , 2]
b [1 , 0 , 9 , 4 , 8 , 6 , 5 , 7 , 3 , 10 , 11 , 2]
c [1 , 9 , 0 , 4 , 8 , 6 , 5 , 7 , 3 , 10 , 11 , 2]
h [1 , 9 , 7 , 4 , 8 , 6 , 5 , 0 , 3 , 10 , 11 , 2]
l [1 , 9 , 7 , 4 , 8 , 6 , 5 , 2 , 3 , 10 , 11 , 0]
g [1 , 9 , 7 , 4 , 8 , 6 , 0 , 2 , 3 , 10 , 11 , 5]
c [1 , 9 , 0 , 4 , 8 , 6 , 7 , 2 , 3 , 10 , 11 , 5]
b [1 , 0 , 9 , 4 , 8 , 6 , 7 , 2 , 3 , 10 , 11 , 5]
e [1 , 8 , 9 , 4 , 0 , 6 , 7 , 2 , 3 , 10 , 11 , 5]
i [1 , 8 , 9 , 4 , 3 , 6 , 7 , 2 , 0 , 10 , 11 , 5]
f [1 , 8 , 9 , 4 , 3 , 0 , 7 , 2 , 6 , 10 , 11 , 5]
e [1 , 8 , 9 , 4 , 0 , 3 , 7 , 2 , 6 , 10 , 11 , 5]
b [1 , 0 , 9 , 4 , 8 , 3 , 7 , 2 , 6 , 10 , 11 , 5]
f [1 , 3 , 9 , 4 , 8 , 0 , 7 , 2 , 6 , 10 , 11 , 5]
i [1 , 3 , 9 , 4 , 8 , 6 , 7 , 2 , 0 , 10 , 11 , 5]
e [1 , 3 , 9 , 4 , 0 , 6 , 7 , 2 , 8 , 10 , 11 , 5]
b [1 , 0 , 9 , 4 , 3 , 6 , 7 , 2 , 8 , 10 , 11 , 5]
c [1 , 9 , 0 , 4 , 3 , 6 , 7 , 2 , 8 , 10 , 11 , 5]
f [1 , 9 , 6 , 4 , 3 , 0 , 7 , 2 , 8 , 10 , 11 , 5]
e [1 , 9 , 6 , 4 , 0 , 3 , 7 , 2 , 8 , 10 , 11 , 5]
b [1 , 0 , 6 , 4 , 9 , 3 , 7 , 2 , 8 , 10 , 11 , 5]
f [1 , 3 , 6 , 4 , 9 , 0 , 7 , 2 , 8 , 10 , 11 , 5]
c [1 , 3 , 0 , 4 , 9 , 6 , 7 , 2 , 8 , 10 , 11 , 5]
b [1 , 0 , 3 , 4 , 9 , 6 , 7 , 2 , 8 , 10 , 11 , 5]
e [1 , 9 , 3 , 4 , 0 , 6 , 7 , 2 , 8 , 10 , 11 , 5]
i [1 , 9 , 3 , 4 , 8 , 6 , 7 , 2 , 0 , 10 , 11 , 5]
f [1 , 9 , 3 , 4 , 8 , 0 , 7 , 2 , 6 , 10 , 11 , 5]
e [1 , 9 , 3 , 4 , 0 , 8 , 7 , 2 , 6 , 10 , 11 , 5]
b [1 , 0 , 3 , 4 , 9 , 8 , 7 , 2 , 6 , 10 , 11 , 5]
f [1 , 8 , 3 , 4 , 9 , 0 , 7 , 2 , 6 , 10 , 11 , 5]
i [1 , 8 , 3 , 4 , 9 , 6 , 7 , 2 , 0 , 10 , 11 , 5]
e [1 , 8 , 3 , 4 , 0 , 6 , 7 , 2 , 9 , 10 , 11 , 5]
f [1 , 8 , 3 , 4 , 6 , 0 , 7 , 2 , 9 , 10 , 11 , 5]
j [1 , 8 , 3 , 4 , 6 , 10 , 7 , 2 , 9 , 0 , 11 , 5]
e [1 , 8 , 3 , 4 , 0 , 10 , 7 , 2 , 9 , 6 , 11 , 5]
b [1 , 0 , 3 , 4 , 8 , 10 , 7 , 2 , 9 , 6 , 11 , 5]
f [1 , 10 , 3 , 4 , 8 , 0 , 7 , 2 , 9 , 6 , 11 , 5]
j [1 , 10 , 3 , 4 , 8 , 6 , 7 , 2 , 9 , 0 , 11 , 5]
e [1 , 10 , 3 , 4 , 0 , 6 , 7 , 2 , 9 , 8 , 11 , 5]
b [1 , 0 , 3 , 4 , 10 , 6 , 7 , 2 , 9 , 8 , 11 , 5]
g [1 , 7 , 3 , 4 , 10 , 6 , 0 , 2 , 9 , 8 , 11 , 5]
j [1 , 7 , 3 , 4 , 10 , 6 , 8 , 2 , 9 , 0 , 11 , 5]
e [1 , 7 , 3 , 4 , 0 , 6 , 8 , 2 , 9 , 10 , 11 , 5]
b [1 , 0 , 3 , 4 , 7 , 6 , 8 , 2 , 9 , 10 , 11 , 5]
g [1 , 8 , 3 , 4 , 7 , 6 , 0 , 2 , 9 , 10 , 11 , 5]
h [1 , 8 , 3 , 4 , 7 , 6 , 2 , 0 , 9 , 10 , 11 , 5]
c [1 , 8 , 0 , 4 , 7 , 6 , 2 , 3 , 9 , 10 , 11 , 5]
b [1 , 0 , 8 , 4 , 7 , 6 , 2 , 3 , 9 , 10 , 11 , 5]
g [1 , 2 , 8 , 4 , 7 , 6 , 0 , 3 , 9 , 10 , 11 , 5]
l [1 , 2 , 8 , 4 , 7 , 6 , 5 , 3 , 9 , 10 , 11 , 0]
h [1 , 2 , 8 , 4 , 7 , 6 , 5 , 0 , 9 , 10 , 11 , 3]
c [1 , 2 , 0 , 4 , 7 , 6 , 5 , 8 , 9 , 10 , 11 , 3]
g [1 , 2 , 5 , 4 , 7 , 6 , 0 , 8 , 9 , 10 , 11 , 3]
l [1 , 2 , 5 , 4 , 7 , 6 , 3 , 8 , 9 , 10 , 11 , 0]
h [1 , 2 , 5 , 4 , 7 , 6 , 3 , 0 , 9 , 10 , 11 , 8]
c [1 , 2 , 0 , 4 , 7 , 6 , 3 , 5 , 9 , 10 , 11 , 8]
g [1 , 2 , 3 , 4 , 7 , 6 , 0 , 5 , 9 , 10 , 11 , 8]
l [1 , 2 , 3 , 4 , 7 , 6 , 8 , 5 , 9 , 10 , 11 , 0]
h [1 , 2 , 3 , 4 , 7 , 6 , 8 , 0 , 9 , 10 , 11 , 5]
g [1 , 2 , 3 , 4 , 7 , 6 , 0 , 8 , 9 , 10 , 11 , 5]
k [1 , 2 , 3 , 4 , 7 , 6 , 11 , 8 , 9 , 10 , 0 , 5]
f [1 , 2 , 3 , 4 , 7 , 0 , 11 , 8 , 9 , 10 , 6 , 5]
g [1 , 2 , 3 , 4 , 7 , 11 , 0 , 8 , 9 , 10 , 6 , 5]
l [1 , 2 , 3 , 4 , 7 , 11 , 5 , 8 , 9 , 10 , 6 , 0]
k [1 , 2 , 3 , 4 , 7 , 11 , 5 , 8 , 9 , 10 , 0 , 6]
f [1 , 2 , 3 , 4 , 7 , 0 , 5 , 8 , 9 , 10 , 11 , 6]
g [1 , 2 , 3 , 4 , 7 , 5 , 0 , 8 , 9 , 10 , 11 , 6]
b [1 , 0 , 3 , 4 , 7 , 5 , 2 , 8 , 9 , 10 , 11 , 6]
e [1 , 7 , 3 , 4 , 0 , 5 , 2 , 8 , 9 , 10 , 11 , 6]
f [1 , 7 , 3 , 4 , 5 , 0 , 2 , 8 , 9 , 10 , 11 , 6]
g [1 , 7 , 3 , 4 , 5 , 2 , 0 , 8 , 9 , 10 , 11 , 6]
b [1 , 0 , 3 , 4 , 5 , 2 , 7 , 8 , 9 , 10 , 11 , 6]
f [1 , 2 , 3 , 4 , 5 , 0 , 7 , 8 , 9 , 10 , 11 , 6]
g [1 , 2 , 3 , 4 , 5 , 7 , 0 , 8 , 9 , 10 , 11 , 6]
l [1 , 2 , 3 , 4 , 5 , 7 , 6 , 8 , 9 , 10 , 11 , 0]
k [1 , 2 , 3 , 4 , 5 , 7 , 6 , 8 , 9 , 10 , 0 , 11]
f [1 , 2 , 3 , 4 , 5 , 0 , 6 , 8 , 9 , 10 , 7 , 11]
g [1 , 2 , 3 , 4 , 5 , 6 , 0 , 8 , 9 , 10 , 7 , 11]
k [1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 0 , 11]
l [1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 0]
